imdbID,title,year,rating,genre,released,director,writer,cast,metacritic,imdbRating,imdbVotes,poster,language,country,lastupdated,type
417614,Dreamland,2006,R,Drama,8/1/2007,Jason Matzner,Tom Willett,"Agnes Bruckner, Kelli Garner, Justin Long, John Corbett",57.0,6.4,2197.0,https://m.media-amazon.com/images/M/MV5BMTcxNTQyNDA1N15BMl5BanBnXkFtZTcwMzg2NTkzMQ@@._V1_SX300.jpg,English,USA,43:07.5,movie
417658,Factotum,2005,R,"Comedy, Drama, Romance",4/29/2005,Bent Hamer,"Charles Bukowski (novel), Bent Hamer, Jim Stark","Matt Dillon, Lili Taylor, Didier Flamand, Fisher Stevens",71.0,6.6,11594.0,https://m.media-amazon.com/images/M/MV5BMTMzMDYzOTg2N15BMl5BanBnXkFtZTcwMzE3ODQzMQ@@._V1_SX300.jpg,English,"Norway, USA, Germany, France, Italy",16:41.5,movie
417741,Harry Potter and the Half-Blood Prince,2009,PG,"Adventure, Family, Fantasy",7/15/2009,David Yates,"Steve Kloves (screenplay), J.K. Rowling (novel)","Daniel Radcliffe, Michael Gambon, Dave Legeno, Elarica Gallacher",78.0,7.5,284249.0,https://m.media-amazon.com/images/M/MV5BNzU3NDg4NTAyNV5BMl5BanBnXkFtZTcwOTg2ODg1Mg@@._V1_SX300.jpg,English,"UK, USA",34:04.1,movie
417791,Rory O'Shea Was Here,2004,R,"Comedy, Drama",10/15/2004,Damien O'Donnell,"Jeffrey Caine (screenplay), Christian O'Reilly (story)","Steven Robertson, Alan King, Brenda Fricker, Ruth McCabe",59.0,7.9,10626.0,https://m.media-amazon.com/images/M/MV5BMTkxNDk5Njc5NF5BMl5BanBnXkFtZTcwMDc1MDgyMQ@@._V1_SX300.jpg,English,"UK, Ireland, France",39:24.4,movie
417976,The Promise,2005,PG-13,"Action, Drama, Fantasy",5/5/2006,Kaige Chen,"Kaige Chen, Tan Cheung","Dong-gun Jang, Hiroyuki Sanada, Cecilia Cheung, Nicholas Tse",53.0,5.6,8023.0,https://m.media-amazon.com/images/M/MV5BMjgwNDM1NTY2NF5BMl5BanBnXkFtZTcwNjc4NDUzMQ@@._V1_SX300.jpg,Mandarin,"China, South Korea, USA",00:37.7,movie
418279,Transformers,2007,PG-13,"Action, Adventure, Sci-Fi",7/3/2007,Michael Bay,"Roberto Orci (screenplay), Alex Kurtzman (screenplay), John Rogers (story), Roberto Orci (story), Alex Kurtzman (story)","Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson",61.0,7.1,479049.0,https://m.media-amazon.com/images/M/MV5BMTQwNjU5MzUzNl5BMl5BanBnXkFtZTYwMzc1MTI3._V1_SX300.jpg,"English, Spanish",USA,24:58.7,movie
418455,Adam's Apples,2005,R,"Comedy, Crime, Drama",4/15/2005,Anders Thomas Jensen,Anders Thomas Jensen,"Ulrich Thomsen, Mads Mikkelsen, Nicolas Bro, Paprika Steen",51.0,7.9,31563.0,https://m.media-amazon.com/images/M/MV5BMTU4NTc5NjM5M15BMl5BanBnXkFtZTgwODEyMTE0MDE@._V1_SX300.jpg,Danish,"Denmark, Germany",40:15.9,movie
418586,The Cake Eaters,2007,R,"Comedy, Drama, Romance",3/13/2009,Mary Stuart Masterson,Jayce Bartok (screenplay),"Elizabeth Ashley, Jayce Bartok, Bruce Dern, Miriam Shor",60.0,6.5,5539.0,https://m.media-amazon.com/images/M/MV5BNjU5NzY2MTk1NV5BMl5BanBnXkFtZTcwNTI3MjY2Mg@@._V1_SX300.jpg,English,USA,13:57.8,movie
418647,Dreamer: Inspired by a True Story,2005,PG,"Drama, Family, Sport",10/21/2005,John Gatins,John Gatins,"Kurt Russell, Dakota Fanning, Kris Kristofferson, Elisabeth Shue",59.0,6.9,9526.0,https://m.media-amazon.com/images/M/MV5BMTIxNjYwOTc0MV5BMl5BanBnXkFtZTcwMzcyODAzMQ@@._V1_SX300.jpg,English,USA,50:15.3,movie
418689,Flags of Our Fathers,2006,R,"Drama, History, War",10/20/2006,Clint Eastwood,"William Broyles Jr. (screenplay), Paul Haggis (screenplay), James Bradley (book), Ron Powers (book)","Ryan Phillippe, Jesse Bradford, Adam Beach, John Benjamin Hickey",79.0,7.1,96356.0,https://m.media-amazon.com/images/M/MV5BMTU2MjYxMjMyMF5BMl5BanBnXkFtZTYwMzAwMDc3._V1_SX300.jpg,English,USA,41:13.0,movie
418753,Inside Deep Throat,2005,NC-17,"Documentary, Biography, History",4/21/2005,"Fenton Bailey, Randy Barbato","Fenton Bailey, Randy Barbato","Dennis Hopper, Gerard Damiano, John Waters, Larry Flynt",64.0,6.8,5400.0,https://m.media-amazon.com/images/M/MV5BMTYyOTkyMjk5MV5BMl5BanBnXkFtZTcwMzI2MDgyMQ@@._V1_SX300.jpg,English,USA,42:54.2,movie
418763,Jarhead,2005,R,"Drama, War",11/4/2005,Sam Mendes,"William Broyles Jr. (screenplay), Anthony Swofford (book)","Jake Gyllenhaal, Scott MacDonald, Peter Sarsgaard, Jamie Foxx",58.0,7.1,133309.0,https://m.media-amazon.com/images/M/MV5BMjAxNzUyOTM4MV5BMl5BanBnXkFtZTgwNjkxMzcxMTE@._V1_SX300.jpg,"English, Spanish, Arabic, Latin","Germany, USA",09:40.9,movie
418773,Junebug,2005,R,"Comedy, Drama",9/16/2005,Phil Morrison,Angus MacLachlan,"Embeth Davidtz, David Kuhn, Alessandro Nivola, Alicia Van Couvering",80.0,7.0,18392.0,https://m.media-amazon.com/images/M/MV5BMTUxNjIyMTEwN15BMl5BanBnXkFtZTcwMjE1NzAzMQ@@._V1_SX300.jpg,English,USA,01:02.2,movie
418819,Land of the Dead,2005,R,Horror,6/24/2005,George A. Romero,George A. Romero,"Simon Baker, John Leguizamo, Dennis Hopper, Asia Argento",71.0,6.3,74896.0,https://m.media-amazon.com/images/M/MV5BNzU1MDI1NDM1NF5BMl5BanBnXkFtZTcwMzU5OTkyMQ@@._V1_SX300.jpg,"English, Spanish, Italian, Polish, French","Canada, France, USA",22:27.3,movie
418879,Memory,2006,R,"Drama, Horror, Thriller",3/23/2007,Bennett Davlin,"Anthony Badalucco, Bennett Davlin","Dennis Hopper, Billy Zane, Tricia Helfer, Ann-Margret",26.0,5.2,1404.0,https://m.media-amazon.com/images/M/MV5BMTkyNDI2NTI2NV5BMl5BanBnXkFtZTcwNTQwMDMzMQ@@._V1_SX300.jpg,English,"Canada, USA",55:43.1,movie
419081,Psychopathia Sexualis,2006,R,Drama,6/8/2006,Bret Wood,Bret Wood,"Kristi Casey, David Weber, Zoe Cooper, Patrick Parker",40.0,3.8,431.0,https://m.media-amazon.com/images/M/MV5BMTI5OTAyNzI0MF5BMl5BanBnXkFtZTcwNjMyMTcyMQ@@._V1_SX300.jpg,English,USA,35:50.8,movie
419256,Wah-Wah,2005,R,Drama,6/2/2006,Richard E. Grant,Richard E. Grant,"Gabriel Byrne, Emily Watson, Julie Walters, Nicholas Hoult",61.0,6.9,2631.0,https://m.media-amazon.com/images/M/MV5BMTgyMTk2Njc0MV5BMl5BanBnXkFtZTcwODk4NDUzMQ@@._V1_SX300.jpg,English,"UK, France, South Africa",16:53.0,movie
419294,The Three Burials of Melquiades Estrada,2005,R,"Adventure, Crime, Drama",2/24/2006,Tommy Lee Jones,Guillermo Arriaga,"Tommy Lee Jones, Barry Pepper, Julio Cedillo, Dwight Yoakam",77.0,7.5,32753.0,https://m.media-amazon.com/images/M/MV5BMjExNjIxMTgxMV5BMl5BanBnXkFtZTcwNzgyNzEzMQ@@._V1_SX300.jpg,"English, Spanish","France, USA",54:50.1,movie
419434,American Hardcore,2006,R,"Documentary, History, Music",9/22/2006,Paul Rachman,"Steven Blush (book), Steven Blush","Lucky Lehrer, Vic Bondi, Joe Keithley, Keith Morris",69.0,7.3,2644.0,https://m.media-amazon.com/images/M/MV5BMTA4NjAzNDMzMjleQTJeQWpwZ15BbWU3MDcxNzg0MzE@._V1_SX300.jpg,English,USA,54:38.6,movie
419706,Doom,2005,R,"Action, Horror, Sci-Fi",10/21/2005,Andrzej Bartkowiak,"Dave Callaham (screenplay), Wesley Strick (screenplay), Dave Callaham (story)","Karl Urban, Deobia Oparei, Rosamund Pike, Razaaq Adoti",34.0,5.2,82904.0,https://m.media-amazon.com/images/M/MV5BMTgzNTEyNjAyNV5BMl5BanBnXkFtZTcwODk0ODIzMQ@@._V1_SX300.jpg,"English, Japanese","UK, Czech Republic, Germany, USA",42:34.8,movie
419749,Find Me Guilty,2006,R,"Biography, Comedy, Crime",3/17/2006,Sidney Lumet,"Sidney Lumet, T.J. Mancini, Robert J. McCrea","Vin Diesel, Alex Rocco, Frank Pietrangolare, Richard DeDomenico",65.0,7.1,26560.0,https://m.media-amazon.com/images/M/MV5BMTQ5NTUyMjA1N15BMl5BanBnXkFtZTgwOTUxMTkwMDE@._V1_SX300.jpg,English,"Germany, USA",25:50.0,movie
419766,Gareon stupide,2004,UNRATED,"Comedy, Drama",9/13/2005,Lionel Baier,"Lionel Baier, Laurent Guido","Pierre Chatagny, Natacha Koutchoumov, Rui Pedro Alves, Khaled Khouri",56.0,6.4,905.0,https://m.media-amazon.com/images/M/MV5BMTU5MTYwNzUxN15BMl5BanBnXkFtZTcwMDU2NDc0MQ@@._V1_SX300.jpg,"French, Portuguese","France, Switzerland",19:28.9,movie
419815,Holly,2006,R,Drama,1/7/2010,Guy Moshe,"Guy Jacobson, Guy Moshe","Ron Livingston, Chris Penn, Udo Kier, Virginie Ledoyen",51.0,7.0,698.0,https://m.media-amazon.com/images/M/MV5BMTUyMDQ2NzkxM15BMl5BanBnXkFtZTcwNDY0MTA4OQ@@._V1_SX300.jpg,"English, Khmer, Vietnamese","USA, France, Israel, Cambodia",15:34.7,movie
419843,In the Land of Women,2007,PG-13,"Comedy, Drama, Romance",4/20/2007,Jon Kasdan,Jon Kasdan,"Elena Anaya, Adam Brody, Kelsey Keel, Danielle Savre",47.0,6.6,26636.0,https://m.media-amazon.com/images/M/MV5BMTQ4MDQ3NTExMV5BMl5BanBnXkFtZTcwMTA0OTM0MQ@@._V1_SX300.jpg,English,USA,11:45.6,movie
419887,The Kite Runner,2007,PG-13,Drama,1/11/2008,Marc Forster,"David Benioff (screenplay), Khaled Hosseini (novel)","Khalid Abdalla, Atossa Leoni, Shaun Toub, Sayed Jafar Masihullah Gharibzada",61.0,7.6,65295.0,https://m.media-amazon.com/images/M/MV5BODcyNjY2MjEwM15BMl5BanBnXkFtZTcwODQ0MzI1MQ@@._V1_SX300.jpg,"Dari, English, Pushto, Russian, Urdu","USA, China",28:24.9,movie
419946,The Marine,2006,PG-13,"Action, Drama, Thriller",10/13/2006,John Bonito,"Michelle Gallagher (story), Michelle Gallagher (screenplay), Alan B. McElroy (screenplay)","John Cena, Robert Patrick, Kelly Carlson, Anthony Ray Parker",45.0,4.7,25853.0,https://m.media-amazon.com/images/M/MV5BMTg0ODc5NzE3Nl5BMl5BanBnXkFtZTcwMDkxNzczMQ@@._V1_SX300.jpg,"English, Arabic",USA,24:37.5,movie
419984,Mr. Woodcock,2007,PG-13,"Comedy, Romance, Sport",9/14/2007,"Craig Gillespie, David Dobkin","Michael Carnes, Josh Gilbert","Billy Bob Thornton, Seann William Scott, Susan Sarandon, Amy Poehler",41.0,5.1,29834.0,https://m.media-amazon.com/images/M/MV5BMTc2NTcwNDM5MV5BMl5BanBnXkFtZTcwODMzMzM1MQ@@._V1_SX300.jpg,English,USA,43:21.9,movie
420015,Nine Lives,2005,R,Drama,9/2/2005,Rodrigo Garcea,Rodrigo Garcea,"Elpidia Carrillo, Aomawa Baker, Miguel Sandoval, Mary Pat Dowhy",80.0,6.9,5670.0,https://m.media-amazon.com/images/M/MV5BMTU4MTQyMzg2M15BMl5BanBnXkFtZTcwODMyMjEzMQ@@._V1_SX300.jpg,"English, Spanish, American Sign Language",USA,56:38.5,movie
420087,A Prairie Home Companion,2006,PG-13,"Comedy, Drama, Music",6/9/2006,Robert Altman,"Garrison Keillor (screenplay), Garrison Keillor (story), Ken LaZebnik (story)","Marylouise Burke, Woody Harrelson, L.Q. Jones, Tommy Lee Jones",75.0,6.9,19096.0,https://m.media-amazon.com/images/M/MV5BMTYwOTgzMTA3NF5BMl5BanBnXkFtZTcwMjYxMDMzMQ@@._V1_SX300.jpg,"English, Norwegian",USA,16:13.8,movie
420206,Summer Storm,2004,R,"Comedy, Drama, Romance",9/2/2004,Marco Kreuzpaintner,"Thomas Bahmann (screenplay), Marco Kreuzpaintner (screenplay)","Robert Stadlober, Kostja Ullmann, Jergen Tonkel, Miriam Morgenstern",51.0,7.5,10219.0,https://m.media-amazon.com/images/M/MV5BMTIwMDY2NDMwMF5BMl5BanBnXkFtZTcwMjU2NDAzMQ@@._V1_SX300.jpg,German,Germany,49:47.6,movie
420223,Stranger Than Fiction,2006,PG-13,"Comedy, Drama, Fantasy",11/10/2006,Marc Forster,Zach Helm,"Will Ferrell, William Dick, Guy Massey, Martha Espinoza",67.0,7.6,178057.0,https://m.media-amazon.com/images/M/MV5BMTY5MjA3MTY2Ml5BMl5BanBnXkFtZTcwNTMzNzYzMw@@._V1_SX300.jpg,English,USA,38:06.5,movie
420238,The Tale of Despereaux,2008,G,"Adventure, Animation, Comedy",12/19/2008,"Sam Fell, Robert Stevenhagen","Kate DiCamillo (book), Will McRobb (screen story), Gary Ross, Chris Viscardi (screen story)","Matthew Broderick, Dustin Hoffman, Emma Watson, Tracey Ullman",53.0,6.1,29856.0,https://m.media-amazon.com/images/M/MV5BMTg0MTc5MTc1MV5BMl5BanBnXkFtZTcwNjgwNDE4MQ@@._V1_SX300.jpg,English,"UK, USA",00:55.9,movie
420251,Three... Extremes,2004,R,Horror,8/20/2004,"Fruit Chan, Takashi Miike, Chan-wook Park","Haruko Fukushima (segment), Pik Wah Lee (segment), Chan-wook Park (segment), Bun Saikou (story), Bobby White (subtitles)","Bai Ling, Pauline Lau, Tony Ka Fai Leung, Meme Tian",66.0,7.1,14957.0,https://m.media-amazon.com/images/M/MV5BNzM5MTM2OTgzOF5BMl5BanBnXkFtZTcwNzc4NTUzMQ@@._V1_SX300.jpg,"Cantonese, Japanese, Korean, Mandarin","Hong Kong, Japan, South Korea",52:15.2,movie
420293,The Stanford Prison Experiment,2015,R,"Drama, Thriller",7/17/2015,Kyle Patrick Alvarez,Tim Talbott,"Billy Crudup, Michael Angarano, Moises Arias, Nicholas Braun",68.0,7.2,887.0,https://m.media-amazon.com/images/M/MV5BMTUyNDIyMTA4NV5BMl5BanBnXkFtZTgwODM2MDMxNjE@._V1_SX300.jpg,English,USA,00:55.0,movie
420291,Keane,2004,R,"Drama, Mystery, Thriller",9/21/2005,Lodge Kerrigan,Lodge Kerrigan,"Damian Lewis, Abigail Breslin, Amy Ryan, Liza Colen-Zayas",79.0,6.9,4540.0,https://m.media-amazon.com/images/M/MV5BMTU0NzA5NDIwMV5BMl5BanBnXkFtZTcwOTg2NTYzMQ@@._V1_SX300.jpg,English,USA,23:42.6,movie
420294,The Texas Chainsaw Massacre: The Beginning,2006,R,Horror,10/6/2006,Jonathan Liebesman,"Sheldon Turner (screenplay), Sheldon Turner (story), David J. Schow (story)","Jordana Brewster, Taylor Handley, Diora Baird, Matt Bomer",29.0,5.9,52716.0,https://m.media-amazon.com/images/M/MV5BMTMwODg0NDgyNV5BMl5BanBnXkFtZTcwODE5OTMzMQ@@._V1_SX300.jpg,English,USA,47:14.8,movie
420509,The Aura,2005,UNRATED,"Crime, Drama, Thriller",9/15/2005,Fabien Bielinsky,Fabien Bielinsky,"Ricardo Daren, Dolores Fonzi, Pablo Cedren, Nahuel Perez Biscayart",78.0,7.3,9321.0,https://m.media-amazon.com/images/M/MV5BMTI1MzYyMjU3Ml5BMl5BanBnXkFtZTcwMjU5NDkzMQ@@._V1_SX300.jpg,Spanish,"Argentina, Spain, France",40:38.8,movie
420548,Bomben: El Perro,2004,UNRATED,Drama,9/23/2004,Carlos Sorin,"Santiago Calori, Salvador Roselli, Carlos Sorin (idea), Carlos Sorin","Juan Villegas, Walter Donado, Rosa Valsecchi, Mariela Deaz",63.0,7.2,3638.0,https://m.media-amazon.com/images/M/MV5BMTk2MjM1OTk0Nl5BMl5BanBnXkFtZTcwODUyMzMzMQ@@._V1_SX300.jpg,Spanish,"Argentina, Spain",00:40.8,movie
420609,Infamous,2006,R,"Biography, Crime, Drama",10/13/2006,Douglas McGrath,"Douglas McGrath (screenplay), George Plimpton (book)","Sigourney Weaver, Toby Jones, Gwyneth Paltrow, Sandra Bullock",68.0,7.1,13561.0,https://m.media-amazon.com/images/M/MV5BMTY2NDg0OTc3NV5BMl5BanBnXkFtZTcwNTI3MzgzMQ@@._V1_SX300.jpg,English,USA,01:32.6,movie
420901,Beyond the Gates,2005,R,"Drama, History, War",3/31/2006,Michael Caton-Jones,"David Wolstencroft (screenplay), Richard Alwyn (story), David Belton (story)","John Hurt, Hugh Dancy, Dominique Horwitz, Louis Mahoney",71.0,7.7,9282.0,https://m.media-amazon.com/images/M/MV5BMTM4NjA2MTAwNl5BMl5BanBnXkFtZTcwMzc0NzI0MQ@@._V1_SX300.jpg,"English, French","UK, Germany",07:40.8,movie
420952,Tell Them Who You Are,2004,R,"Documentary, Biography",6/2/2006,Mark Wexler,"Robert DeMaio, Mark Wexler","Peter Bart, Verna Bloom, Billy Crystal, Michael Douglas",72.0,6.9,461.0,https://m.media-amazon.com/images/M/MV5BMTQ3MDI0MzYzMV5BMl5BanBnXkFtZTcwNzczMjkyMQ@@._V1_SX300.jpg,English,USA,49:22.0,movie
375210,White Noise,2005,PG-13,"Drama, Horror, Mystery",1/7/2005,Geoffrey Sax,Niall Johnson,"Michael Keaton, Chandra West, Deborah Kara Unger, Ian McNeice",30.0,5.5,40002.0,https://m.media-amazon.com/images/M/MV5BMTYzNjA2MDk0NF5BMl5BanBnXkFtZTcwNjkwODcyMQ@@._V1_SX300.jpg,English,"UK, Canada, USA",06:35.8,movie
421054,Domino,2005,R,"Action, Biography, Crime",10/14/2005,Tony Scott,"Richard Kelly (screenplay), Richard Kelly (story), Steve Barancik (story)","Keira Knightley, Mickey Rourke, edgar Ramerez, Delroy Lindo",36.0,6.0,55512.0,https://m.media-amazon.com/images/M/MV5BMTkwOTA5Njc4Ml5BMl5BanBnXkFtZTcwNzg0MzEzMQ@@._V1_SX300.jpg,English,"France, USA, UK",05:31.2,movie
421073,Street Kings,2008,R,"Action, Crime, Drama",4/11/2008,David Ayer,"James Ellroy (screenplay), Kurt Wimmer (screenplay), Jamie Moss (screenplay), James Ellroy (story)","Keanu Reeves, Forest Whitaker, Hugh Laurie, Chris Evans",55.0,6.8,90603.0,https://m.media-amazon.com/images/M/MV5BMTkxMzE4ODM5MV5BMl5BanBnXkFtZTcwOTM4Mzk1MQ@@._V1_SX300.jpg,"English, Turkish",USA,42:23.5,movie
421082,Control,2007,R,"Biography, Drama, Music",10/5/2007,Anton Corbijn,"Deborah Curtis (book), Matt Greenhalgh (screenplay)","Sam Riley, Samantha Morton, Alexandra Maria Lara, Joe Anderson",78.0,7.8,48287.0,https://m.media-amazon.com/images/M/MV5BNTEzOTYwMTcxN15BMl5BanBnXkFtZTcwNTgyNjI1MQ@@._V1_SX300.jpg,English,"UK, USA, Australia, Japan",10:31.2,movie
421206,Gridiron Gang,2006,PG-13,"Crime, Drama, Sport",9/15/2006,Phil Joanou,"Jeff Maguire, Jac Flanders (film ""Gridiron Gang"")","Dwayne Johnson, Xzibit, L. Scott Caldwell, Leon Rippy",52.0,6.9,30412.0,https://m.media-amazon.com/images/M/MV5BNzk4NTAwNTAzN15BMl5BanBnXkFtZTcwNjczODYzMQ@@._V1_SX300.jpg,English,USA,16:45.1,movie
421238,The Proposition,2005,R,"Crime, Drama, Western",6/9/2006,John Hillcoat,Nick Cave (screenplay),"Richard Wilson, Noah Taylor, Jeremy Madrona, Jae Mamuyac",73.0,7.5,41322.0,https://m.media-amazon.com/images/M/MV5BMTAxNzkwODEwODReQTJeQWpwZ15BbWU3MDIyMjI1MzE@._V1_SX300.jpg,"English, Aboriginal","Australia, UK",47:20.5,movie
421229,Mrs. Palfrey at the Claremont,2005,NOT RATED,"Comedy, Drama",5/15/2008,Dan Ireland,"Martin Donovan (additional dialogue), Dan Ireland (additional dialogue), Ruth Sacks, Elizabeth Taylor (novel)","Joan Plowright, Rupert Friend, Zoe Tapper, Robert Lang",67.0,7.6,2428.0,https://m.media-amazon.com/images/M/MV5BMTIzMDkyOTA0NV5BMl5BanBnXkFtZTcwOTg4NTE0MQ@@._V1_SX300.jpg,English,"UK, USA",58:00.6,movie
421239,Red Eye,2005,PG-13,"Mystery, Thriller",8/19/2005,Wes Craven,"Carl Ellsworth (screenplay), Carl Ellsworth (story), Dan Foos (story)","Rachel McAdams, Cillian Murphy, Brian Cox, Laura Johnson",71.0,6.5,89509.0,https://m.media-amazon.com/images/M/MV5BNzAxNjc1ODczOF5BMl5BanBnXkFtZTcwMjE3MjEzMw@@._V1_SX300.jpg,"English, Russian",USA,37:07.9,movie
211933,Awake,2007,R,"Crime, Mystery, Thriller",11/30/2007,Joby Harold,Joby Harold,"Hayden Christensen, Jessica Alba, Terrence Howard, Lena Olin",33.0,6.5,60022.0,https://m.media-amazon.com/images/M/MV5BMjE3NDczNTIyOV5BMl5BanBnXkFtZTcwMDQwMjU1MQ@@._V1_SX300.jpg,"English, Japanese",USA,28:07.3,movie
421715,The Curious Case of Benjamin Button,2008,PG-13,"Drama, Fantasy, Romance",12/25/2008,David Fincher,"Eric Roth (screenplay), Eric Roth (story), Robin Swicord (story), F. Scott Fitzgerald (short story)","Cate Blanchett, Brad Pitt, Julia Ormond, Faune Chambers Watkins",70.0,7.8,419658.0,https://m.media-amazon.com/images/M/MV5BNjQ0NTY2ODY2M15BMl5BanBnXkFtZTgwMjE4MzkxMDE@._V1_SX300.jpg,"English, Russian, French",USA,12:33.5,movie
421729,Big Momma's House 2,2006,PG-13,"Comedy, Crime",1/27/2006,John Whitesell,"Don Rhymer, Darryl Quarles (characters)","Martin Lawrence, Nia Long, Emily Procter, Zachary Levi",34.0,4.5,29210.0,https://m.media-amazon.com/images/M/MV5BMTM4ODUwNjk4Ml5BMl5BanBnXkFtZTcwNDgyOTYzMQ@@._V1_SX300.jpg,English,USA,18:34.2,movie
421994,Imagine Me & You,2005,R,"Comedy, Drama, Romance",5/25/2006,Ol Parker,Ol Parker,"Piper Perabo, Lena Headey, Matthew Goode, Celia Imrie",49.0,6.9,21077.0,https://m.media-amazon.com/images/M/MV5BMTI3MzQzNzA3NV5BMl5BanBnXkFtZTcwODMyMDIzMQ@@._V1_SX300.jpg,English,"UK, Germany",41:01.8,movie
422093,Diary of a Mad Black Woman,2005,PG-13,"Comedy, Drama, Romance",2/25/2005,Darren Grant,"Tyler Perry (play), Tyler Perry","Kimberly Elise, Steve Harris, Tyler Perry, Shemar Moore",36.0,5.6,10034.0,https://m.media-amazon.com/images/M/MV5BMTIyOTA1NTg0NV5BMl5BanBnXkFtZTcwMzE2MzgyMQ@@._V1_SX300.jpg,English,USA,03:25.5,movie
422295,Fur: An Imaginary Portrait of Diane Arbus,2006,R,"Biography, Drama, Romance",10/20/2006,Steven Shainberg,"Erin Cressida Wilson, Patricia Bosworth (book)","Nicole Kidman, Robert Downey Jr., Ty Burrell, Harris Yulin",50.0,6.5,12544.0,https://m.media-amazon.com/images/M/MV5BNjg2MTM0NTIxOF5BMl5BanBnXkFtZTcwNDkzMDgzMQ@@._V1_SX300.jpg,English,USA,20:52.9,movie
422401,Hatchet,2006,R,"Comedy, Horror",4/2/2010,Adam Green,Adam Green,"Joel David Moore, Tamara Feldman, Deon Richmond, Kane Hodder",57.0,5.7,22043.0,https://m.media-amazon.com/images/M/MV5BMTU1MTY2MzUxM15BMl5BanBnXkFtZTcwMjM4NjE1MQ@@._V1_SX300.jpg,English,USA,07:17.8,movie
422528,Sarah Silverman: Jesus Is Magic,2005,NOT RATED,"Documentary, Comedy, Music",12/9/2005,Liam Lynch,Sarah Silverman,"Sarah Silverman, Brian Posehn, Laura Silverman, Bob Odenkirk",63.0,6.5,4779.0,https://m.media-amazon.com/images/M/MV5BMTYxOTUzOTU3N15BMl5BanBnXkFtZTcwNzE4ODUzMQ@@._V1_SX300.jpg,English,USA,11:30.4,movie
422720,Marie Antoinette,2006,PG-13,"Biography, Drama, History",10/20/2006,Sofia Coppola,Sofia Coppola,"Kirsten Dunst, Jason Schwartzman, Judy Davis, Rip Torn",65.0,6.4,74350.0,https://m.media-amazon.com/images/M/MV5BMTIzOTk1NzY5NV5BMl5BanBnXkFtZTcwOTMzNDgzMQ@@._V1_SX300.jpg,"English, Latin, French","USA, France, Japan",42:29.6,movie
422774,Are We Done Yet?,2007,PG,"Comedy, Drama, Family",4/4/2007,Steve Carr,"Hank Nelken (screenplay), Hank Nelken (screen story), Steven Gary Banks (characters), Claudia Grazioso (characters), Norman Panama (screenplay), Melvin Frank (screenplay)","Ice Cube, Nia Long, John C. McGinley, Aleisha Allen",36.0,3.9,14511.0,https://m.media-amazon.com/images/M/MV5BMTIwMDQyNjQzNl5BMl5BanBnXkFtZTcwMjEwODI0MQ@@._V1_SX300.jpg,English,"Canada, USA",37:17.4,movie
422783,Music Within,2007,R,"Biography, Comedy, Drama",1/5/2007,Steven Sawalich,"Bret McKinney, Mark Andrew Olsen, Kelly Kennemer","Clint Jung, Melissa George, Marion Ross, Rebecca De Mornay",53.0,7.4,4838.0,https://m.media-amazon.com/images/M/MV5BMTM2MjE0NTcwNl5BMl5BanBnXkFtZTcwOTM0MDQ1NA@@._V1_SX300.jpg,English,USA,49:02.5,movie
422861,The Oh in Ohio,2006,R,"Comedy, Drama, Romance",2/2/2007,Billy Kent,"Sarah Bird (story), Billy Kent (story), Adam Wierzbianski (screenplay), Adam Wierzbianski (story)","Parker Posey, Danny DeVito, Winter Ave Zoli, Miranda Bailey",48.0,5.6,5346.0,https://m.media-amazon.com/images/M/MV5BMTY2MjM1OTk1OF5BMl5BanBnXkFtZTcwNzE2NzYzMQ@@._V1_SX300.jpg,English,USA,05:32.4,movie
423169,Sherrybaby,2006,R,Drama,2/9/2007,Laurie Collyer,Laurie Collyer,"Maggie Gyllenhaal, Michelle Hurst, Sandra Rodreguez, Anna Simpson",66.0,6.7,9696.0,https://m.media-amazon.com/images/M/MV5BMTU1Mzc0ODE4MF5BMl5BanBnXkFtZTcwNjU1MzYzMQ@@._V1_SX300.jpg,English,USA,30:12.2,movie
423294,Surf's Up,2007,PG,"Animation, Comedy, Family",6/8/2007,"Ash Brannon, Chris Buck","Don Rhymer (screenplay), Ash Brannon (screenplay), Chris Buck (screenplay), Christopher Jenkins (screenplay), Christopher Jenkins (story), Christian Darren (story), Lisa Addario, Joe Syracuse","Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder",64.0,6.8,49854.0,https://m.media-amazon.com/images/M/MV5BMjE4NDE3NzcwM15BMl5BanBnXkFtZTcwMTI0ODYzMw@@._V1_SX300.jpg,English,USA,11:16.9,movie
423372,El Cortez,2006,R,"Drama, Thriller",1/27/2007,Stephen Purvis,Chris Haddock,"Lou Diamond Phillips, Bruce Weitz, Glenn Plummer, Tracy Middendorf",36.0,5.4,510.0,https://m.media-amazon.com/images/M/MV5BMTE5OTM2OTYyOV5BMl5BanBnXkFtZTcwOTUxNjYzMQ@@._V1_SX300.jpg,English,USA,41:46.4,movie
